MessageCode,MessageVersion,ApplicationType,TokenID,ExchangeSegment,ExchangeInstrumentID,BarTime,BarVolume,High,Low,Open,Close,OpenInterest,SumOfQtyInToPrice
1505,1,0,0,2,45607,1732533659,11423200,148.25,146.6,148.25,146.75,1528650,0
1505,1,0,0,2,45637,1732533659,33144550,131.25,129.7,129.8,130.75,4352250,0
1505,1,0,0,2,45638,1732533659,9955450,172.85,170.85,172.2,171.4,1879925,0
1505,1,0,0,2,45748,1732533659,14342000,108.75,107.5,107.7,108.3,1358200,0
1505,1,0,0,2,45749,1732533659,1590325,200.7,198.85,200,199,306350,0
1505,1,0,0,2,46181,1732533659,55788425,88.9,87.7,87.75,88.6,7437475,0
1505,1,0,0,2,46182,1732533659,6696250,230.35,228.3,229.55,228.8,2959350,0
1505,1,0,0,2,46185,1732533659,12574500,71.85,71,71,71.55,1238000,0
1505,1,0,0,2,46186,1732533659,495550,264,261.8,264,262.8,134075,0
1505,1,0,0,2,46472,1732533659,25957450,57.5,56.55,56.7,57.1,3998025,0
1505,1,0,0,2,46473,1732533659,762750,300,297.2,300,297.2,421250,0
1505,1,0,0,1,26000,1732533719,0,24348.4,24345.3,24347.65,24347.5,0,0
1505,1,0,0,1,26001,1732533719,0,52280.35,52270.4,52276.2,52277.6,0,0
1505,1,0,0,2,41518,1732533719,1841130,695.9,684.1,691,693.05,841230,0
1505,1,0,0,2,41523,1732533719,4385925,127.95,123.1,127.35,123.1,551145,0
1505,1,0,0,2,41524,1732533719,3220965,618.5,607.55,612,616.9,389640,0
1505,1,0,0,2,41528,1732533719,5141685,151.6,145.7,150.55,145.7,738795,0
1505,1,0,0,2,41545,1732533719,5213610,546.55,536.6,541.45,546.55,406515,0
1505,1,0,0,2,41546,1732533719,4926495,180,173.25,179.4,173.5,691980,0
1505,1,0,0,2,41547,1732533719,23087130,477.7,469.15,473.2,476.65,2297055,0
1505,1,0,0,2,41548,1732533719,19852635,212.8,204.3,211.55,205.95,2652510,0
1505,1,0,0,2,41554,1732533719,19214340,414.45,407.45,411.45,414.45,1142940,0
1505,1,0,0,2,41559,1732533719,12303720,251.15,241.85,250,241.85,1197540,0
1505,1,0,0,2,41575,1732533719,13734105,294.05,281,293.15,285.65,1320690,0
1505,1,0,0,2,41595,1732533719,5679015,342.55,332.1,341.35,333.35,684870,0
1505,1,0,0,2,41600,1732533719,9394275,258,252.2,256.85,257.85,841695,0
1505,1,0,0,2,41603,1732533719,2115330,396.25,384.6,394.2,384.6,231510,0
1505,1,0,0,2,41604,1732533719,19326345,215.55,210.1,214.35,214.85,2296050,0
1505,1,0,0,2,41606,1732533719,5806140,179.5,174.8,178,178.65,517185,0
1505,1,0,0,2,41607,1732533719,595875,518.15,504.9,516.35,504.9,96990,0
1505,1,0,0,2,41611,1732533719,6025980,147.6,143.3,146.45,147.25,500535,0
1505,1,0,0,2,41627,1732533719,262440,660.15,644.8,656,644.8,49020,0
1505,1,0,0,2,42955,1732533719,8328975,322.35,315,320.9,322.35,1634475,0
1505,1,0,0,2,42956,1732533719,16544200,63.35,60.55,62,60.6,2141025,0
1505,1,0,0,2,42961,1732533719,4287325,284.15,276.8,282.95,284.15,748375,0
1505,1,0,0,2,42962,1732533719,8337250,76,72.75,74.5,73.05,820750,0
1505,1,0,0,2,42963,1732533719,27150450,248.3,241.5,247.8,248.2,3881600,0
1505,1,0,0,2,42964,1732533719,28630350,90.3,86.25,88.35,86.75,4218975,0
1505,1,0,0,2,42965,1732533719,24046975,215.75,209.15,215.15,215.75,1888225,0
1505,1,0,0,2,42966,1732533719,20354225,107.8,103.35,105.3,103.6,1929800,0
1505,1,0,0,2,42967,1732533719,67654025,184.8,179,184.5,184.7,7714175,0
1505,1,0,0,2,42968,1732533719,47153000,126.85,121.5,124.2,122.1,7047225,0
1505,1,0,0,2,42973,1732533719,25124625,157.15,151.45,156.25,156.45,2512600,0
1505,1,0,0,2,45607,1732533719,11504900,149.95,144.15,147.1,145,1528650,0
1505,1,0,0,2,45637,1732533719,33354625,131.35,126.4,130.75,131,4352250,0
1505,1,0,0,2,45638,1732533719,10063800,174.45,168.15,171.5,168.55,1879925,0
1505,1,0,0,2,45748,1732533719,14431825,108.65,104.5,108.55,108.15,1358200,0
1505,1,0,0,2,45749,1732533719,1605350,202.95,196.35,199.4,196.8,306350,0
1505,1,0,0,2,46181,1732533719,55983400,89.15,85.1,88.75,88.35,7437475,0
1505,1,0,0,2,46182,1732533719,6734425,233.05,225.6,229.1,225.75,2959350,0
1505,1,0,0,2,46185,1732533719,12624075,72.15,68.6,71.8,71.35,1238000,0
1505,1,0,0,2,46186,1732533719,497550,266.7,259.05,262.55,259.05,134075,0
1505,1,0,0,2,46472,1732533719,26066300,57.45,54.6,57.3,56.85,3998025,0
1505,1,0,0,2,46473,1732533719,769100,303.05,293.9,297.95,294.9,421250,0
1505,1,0,0,1,26000,1732533779,0,24351.55,24346.25,24347.55,24350.1,0,0
1505,1,0,0,1,26001,1732533779,0,52295.6,52274.6,52274.8,52288.3,0,0
1505,1,0,0,2,41518,1732533779,1848690,710.1,690.3,694.75,707.9,841230,0
1505,1,0,0,2,41523,1732533779,4424460,124.75,118.15,124.15,118.15,551145,0
1505,1,0,0,2,41524,1732533779,3241485,635.5,615,615,631,389640,0
1505,1,0,0,2,41528,1732533779,5203680,148.1,139.5,146.85,140.7,738795,0
1505,1,0,0,2,41545,1732533779,5253045,561.4,543.5,543.8,556.95,406515,0
1505,1,0,0,2,41546,1732533779,4963350,175.15,165.4,174.8,166.4,691980,0
1505,1,0,0,2,41547,1732533779,23230230,491.95,474.7,477.55,487.1,2297055,0
1505,1,0,0,2,41548,1732533779,20041845,207.85,197,206.45,197.55,2652510,0
1505,1,0,0,2,41554,1732533779,19359630,428.75,412.85,413.95,423.45,1142940,0
1505,1,0,0,2,41559,1732533779,12386085,245.75,232.45,243.65,234,1197540,0
1505,1,0,0,2,41575,1732533779,13881255,288,273.5,285.9,276.4,1320690,0
1505,1,0,0,2,41595,1732533779,5815965,334.65,319.95,334.65,320.9,684870,0
1505,1,0,0,2,41600,1732533779,9485700,268,255.95,257.7,262.65,841695,0
1505,1,0,0,2,41603,1732533779,2153160,388.95,371.75,386.05,373.35,231510,0
1505,1,0,0,2,41604,1732533779,19549395,223.75,214.35,214.65,220,2296050,0
1505,1,0,0,2,41606,1732533779,5853060,186.1,177.1,178.55,182.6,517185,0
1505,1,0,0,2,41607,1732533779,615495,510.3,489.9,508.4,494.85,96990,0
1505,1,0,0,2,41611,1732533779,6091965,152.3,145.6,146.8,149.35,500535,0
1505,1,0,0,2,41627,1732533779,265590,649.75,628,649.4,631.55,49020,0
1505,1,0,0,2,42955,1732533779,8356175,324.95,320.8,321.3,323,1634475,0
1505,1,0,0,2,42956,1732533779,16681525,61.35,58.5,61,59.2,2141025,0
1505,1,0,0,2,42961,1732533779,4304500,286.3,282.5,283.9,285.95,748375,0
1505,1,0,0,2,42962,1732533779,8406450,73.7,70.5,73.1,71.05,820750,0
1505,1,0,0,2,42963,1732533779,27260075,250.4,246.8,247.75,249.8,3881600,0
1505,1,0,0,2,42964,1732533779,28785675,87.75,84.2,87.2,85.1,4218975,0
1505,1,0,0,2,42965,1732533779,24126900,217.25,213.55,214.85,216.4,1888225,0
1505,1,0,0,2,42966,1732533779,20440800,104.85,100.6,103.75,101.4,1929800,0
1505,1,0,0,2,42967,1732533779,68006450,186.25,183.05,183.85,185.45,7714175,0
1505,1,0,0,2,42968,1732533779,47532900,123.6,119.1,122.8,120.4,7047225,0
1505,1,0,0,2,42973,1732533779,25339050,157.9,155.25,156.1,156.5,2512600,0
1505,1,0,0,2,45607,1732533779,11616475,146.1,141.2,144.95,143,1528650,0
1505,1,0,0,2,45637,1732533779,33558875,132.15,129.9,130.55,131.25,4352250,0
1505,1,0,0,2,45638,1732533779,10152000,170.3,165,169.2,166.45,1879925,0
1505,1,0,0,2,45748,1732533779,14517475,109.25,107.15,108,108.95,1358200,0
1505,1,0,0,2,45749,1732533779,1627650,198.4,192.8,197,193.6,306350,0
1505,1,0,0,2,46181,1732533779,56249500,89.35,87.7,88.2,88.05,7437475,0
1505,1,0,0,2,46182,1732533779,6790075,227.9,222.15,226.35,223.5,2959350,0
1505,1,0,0,2,46185,1732533779,12693400,72.1,70.75,71.3,71.15,1238000,0
1505,1,0,0,2,46186,1732533779,502100,261.4,255.35,260,255.9,134075,0
1505,1,0,0,2,46472,1732533779,26159900,57.5,56.3,56.85,56.9,3998025,0
1505,1,0,0,2,46473,1732533779,775650,296.6,291,296.15,293,421250,0
1505,1,0,0,1,26000,1732533839,0,24349.5,24334.65,24349.25,24335.25,0,0
1505,1,0,0,1,26001,1732533839,0,52289.4,52273.1,52289.4,52273.1,0,0
1505,1,0,0,2,41518,1732533839,1851015,700.7,688.2,699.3,692.8,838050,0
1505,1,0,0,2,41523,1732533839,4435650,124.15,120.55,120.65,124.15,555195,0
1505,1,0,0,2,41524,1732533839,3249885,624.4,611.45,624.4,613.65,383790,0
1505,1,0,0,2,41528,1732533839,5223240,147,142,142,146.4,752130,0
1505,1,0,0,2,41545,1732533839,5262105,554.4,539.65,554.4,540.5,401625,0
1505,1,0,0,2,41546,1732533839,4976595,174.65,168,168,174,694500,0
1505,1,0,0,2,41547,1732533839,23300280,484.7,470.8,484.7,472.75,2279565,0
1505,1,0,0,2,41548,1732533839,20140755,206.5,199,199,206.45,2708655,0
1505,1,0,0,2,41554,1732533839,19423755,421.1,408.95,421.1,411.35,1109025,0
1505,1,0,0,2,41559,1732533839,12419415,243.8,235.8,235.8,243.75,1196025,0
1505,1,0,0,2,41575,1732533839,13947735,286,276.15,276.15,285.6,1314510,0
1505,1,0,0,2,41595,1732533839,5896830,333.95,326.1,327,333.9,692880,0
1505,1,0,0,2,41600,1732533839,9545475,260.9,252.5,260.9,253.75,857910,0
1505,1,0,0,2,41603,1732533839,2180370,386.9,376,376,386.9,237150,0
1505,1,0,0,2,41604,1732533839,19648935,218.6,210.5,218,211.7,2252100,0
1505,1,0,0,2,41606,1732533839,5882745,181.25,174.2,181.25,175.4,508755,0
1505,1,0,0,2,41607,1732533839,617550,508.95,499.8,501.25,508.5,108000,0
1505,1,0,0,2,41611,1732533839,6121065,148.75,142.45,148.75,143.25,517275,0
1505,1,0,0,2,41627,1732533839,266085,650.3,638.1,638.1,647.5,51690,0
1505,1,0,0,2,42955,1732533839,8371600,322.15,312,321.5,313,1629100,0
1505,1,0,0,2,42956,1732533839,16771325,62.3,59.7,59.75,62.1,2173500,0
1505,1,0,0,2,42961,1732533839,4316025,284.8,273.6,284.8,273.6,749700,0
1505,1,0,0,2,42962,1732533839,8447875,74.9,71.65,71.65,74.85,830600,0
1505,1,0,0,2,42963,1732533839,27401175,248.15,238.2,248.15,238.45,3854525,0
1505,1,0,0,2,42964,1732533839,28922050,89.25,85.05,85.05,89.1,4225175,0
1505,1,0,0,2,42965,1732533839,24219900,215.35,206.1,215.1,206.1,1868100,0
1505,1,0,0,2,42966,1732533839,20504550,106.9,101.75,101.75,106.75,1931575,0
1505,1,0,0,2,42967,1732533839,68512150,184.15,175.8,183.95,176.05,7545000,0
1505,1,0,0,2,42968,1732533839,47846950,126.2,121.05,121.15,125.75,7086600,0
1505,1,0,0,2,42973,1732533839,25686225,156.05,148.4,155.65,149.15,2536325,0
1505,1,0,0,2,45607,1732533839,11751050,149.4,143,143,149.3,1565850,0
1505,1,0,0,2,45637,1732533839,33814025,130.75,123.75,130.5,124.3,4298475,0
1505,1,0,0,2,45638,1732533839,10257200,174.3,167,167,174.3,1905400,0
1505,1,0,0,2,45748,1732533839,14641425,108,102,108,102.5,1393500,0
1505,1,0,0,2,45749,1732533839,1646575,202.5,194.9,194.9,202.15,315275,0
1505,1,0,0,2,46181,1732533839,56747750,88.35,83.1,87.65,83.3,7585575,0
1505,1,0,0,2,46182,1732533839,6845775,233.3,225.7,225.7,233.1,2964650,0
1505,1,0,0,2,46185,1732533839,12779500,71.2,66.95,71,67,1251575,0
1505,1,0,0,2,46186,1732533839,506925,267.45,257.65,257.65,267.45,137450,0
1505,1,0,0,2,46472,1732533839,26295600,56.95,53.05,56.85,53.15,4034525,0
1505,1,0,0,2,46473,1732533839,786350,303.45,293.45,293.45,302.35,419400,0
1505,1,0,0,1,26000,1732533899,0,24336.15,24328.3,24335.15,24330.2,0,0
1505,1,0,0,1,26001,1732533899,0,52281.15,52261.85,52273.95,52266,0,0
1505,1,0,0,2,41518,1732533899,1852965,690.7,671,690.7,676.25,838050,0
1505,1,0,0,2,41523,1732533899,4448130,126.9,123.05,123.5,125.1,555195,0
1505,1,0,0,2,41524,1732533899,3257775,615,593.25,614.65,600.7,383790,0
1505,1,0,0,2,41528,1732533899,5238075,150.2,145.95,146.6,148.75,752130,0
1505,1,0,0,2,41545,1732533899,5275365,542.4,524.4,541.6,531.2,401625,0
1505,1,0,0,2,41546,1732533899,4994955,178.7,173.45,173.9,176.75,694500,0
1505,1,0,0,2,41547,1732533899,23379765,475.2,456.2,472.85,464.05,2279565,0
1505,1,0,0,2,41548,1732533899,20217015,211.6,204.85,206.8,209.55,2708655,0
1505,1,0,0,2,41554,1732533899,19514010,412.95,395.35,410.85,401,1109025,0
1505,1,0,0,2,41559,1732533899,12472920,250.65,242.35,244,248.05,1196025,0
1505,1,0,0,2,41575,1732533899,14051550,293.55,285.1,285.15,291,1314510,0
1505,1,0,0,2,41595,1732533899,5962125,342.9,331.2,334.4,339.65,692880,0
1505,1,0,0,2,41600,1732533899,9603450,255.6,242.15,254.6,246.25,857910,0
1505,1,0,0,2,41603,1732533899,2200845,396.8,385.05,385.45,392.8,237150,0
1505,1,0,0,2,41604,1732533899,19750575,213.4,201.45,211.4,205.95,2252100,0
1505,1,0,0,2,41606,1732533899,5919660,176.7,166.4,175.05,170,508755,0
1505,1,0,0,2,41607,1732533899,623940,520.1,506.15,508.65,517.1,108000,0
1505,1,0,0,2,41611,1732533899,6150165,145,136.4,143.05,139.3,517275,0
1505,1,0,0,2,41627,1732533899,267765,660.8,648.15,648.15,660.8,51690,0
1505,1,0,0,2,42955,1732533899,8393700,313.6,302.15,313.6,304.4,1629100,0
1505,1,0,0,2,42956,1732533899,16850850,64.2,61.9,62.05,63.3,2173500,0
1505,1,0,0,2,42961,1732533899,4332750,275.45,265.55,275.35,265.65,749700,0
1505,1,0,0,2,42962,1732533899,8476650,77.5,74.4,74.4,76.7,830600,0
1505,1,0,0,2,42963,1732533899,27544025,240,229.85,238.85,232,3854525,0
1505,1,0,0,2,42964,1732533899,29094300,92.1,88.8,88.8,90.95,4225175,0
1505,1,0,0,2,42965,1732533899,24342625,207.7,198.4,207.4,200.85,1868100,0
1505,1,0,0,2,42966,1732533899,20582775,110.5,106.25,106.25,108.65,1931575,0
1505,1,0,0,2,42967,1732533899,68991850,177.4,168.85,176.15,171,7545000,0
1505,1,0,0,2,42968,1732533899,48235675,130.3,125.4,125.6,128.9,7086600,0
1505,1,0,0,2,42973,1732533899,25999525,150,142.4,149.4,143.7,2536325,0
1505,1,0,0,2,45607,1732533899,11913825,154.35,148.5,149.25,153,1565850,0
1505,1,0,0,2,45637,1732533899,34121050,125.25,118.4,125,120.1,4298475,0
1505,1,0,0,2,45638,1732533899,10385225,179.85,173.45,173.65,178.1,1905400,0
1505,1,0,0,2,45748,1732533899,14779275,103.3,97.5,102.25,98.85,1393500,0
1505,1,0,0,2,45749,1732533899,1665850,209.25,202.05,202.15,206.9,315275,0
1505,1,0,0,2,46181,1732533899,57190700,84,79.2,83.75,80.45,7585575,0
1505,1,0,0,2,46182,1732533899,7025050,240.9,232,232.2,238,2964650,0
1505,1,0,0,2,46185,1732533899,12866325,67.85,63.55,67.4,64.6,1251575,0
1505,1,0,0,2,46186,1732533899,512475,275.05,266.5,266.95,273,137450,0
1505,1,0,0,2,46472,1732533899,26465200,53.9,50.35,53.5,51.1,4034525,0
1505,1,0,0,2,46473,1732533899,804250,311.3,302.45,303.45,311,419400,0
1505,1,0,0,1,26000,1732533959,0,24332.9,24322.4,24330.3,24322.55,0,0
1505,1,0,0,1,26001,1732533959,0,52268.15,52257.3,52266,52258.45,0,0
1505,1,0,0,2,41518,1732533959,1854450,681.4,666.9,674.8,670,838050,0
1505,1,0,0,2,41523,1732533959,4459155,128.85,124.8,126.3,128.35,555195,0
1505,1,0,0,2,41524,1732533959,3262440,606.05,591.3,601.3,592.4,383790,0
1505,1,0,0,2,41528,1732533959,5259510,152.85,147.55,149.45,152.6,752130,0
1505,1,0,0,2,41545,1732533959,5286480,534.55,520,529.65,522.15,401625,0
1505,1,0,0,2,41546,1732533959,5014140,181.8,176,177.3,181.2,694500,0
1505,1,0,0,2,41547,1732533959,23428485,466.6,454.05,462,455.95,2279565,0
1505,1,0,0,2,41548,1732533959,20300745,214.75,208,210.2,214,2708655,0
1505,1,0,0,2,41554,1732533959,19564185,404.85,392.8,401.05,395.75,1109025,0
1505,1,0,0,2,41559,1732533959,12508920,253.55,245.85,248.75,253.35,1196025,0
1505,1,0,0,2,41575,1732533959,14123055,297,288.8,292.45,296.55,1314510,0
1505,1,0,0,2,41595,1732533959,6024105,346.8,337.85,341.25,346.2,692880,0
1505,1,0,0,2,41600,1732533959,9642585,249.45,241,246.3,241.8,857910,0
1505,1,0,0,2,41603,1732533959,2226765,401,391.2,395.15,400.4,237150,0
1505,1,0,0,2,41604,1732533959,19817355,207.45,200.15,205.25,201.9,2252100,0
1505,1,0,0,2,41606,1732533959,5940720,172,165.2,169.1,166.6,508755,0
1505,1,0,0,2,41607,1732533959,626850,525.6,516.3,519.8,524,108000,0
1505,1,0,0,2,41611,1732533959,6172275,140.15,135.3,138.45,136.3,517275,0
1505,1,0,0,2,41627,1732533959,268965,668.65,657.1,657.1,668.1,51690,0
1505,1,0,0,2,42955,1732533959,8433900,310.75,294.7,305,297.45,1629100,0
1505,1,0,0,2,42956,1732533959,16944850,67.1,61.65,63.2,66.65,2173500,0
1505,1,0,0,2,42961,1732533959,4354575,273,258.35,267.2,259.75,749700,0
1505,1,0,0,2,42962,1732533959,8554500,80.45,74.5,76,80.4,830600,0
1505,1,0,0,2,42963,1732533959,27694975,237.35,223.6,232,225.45,3854525,0
1505,1,0,0,2,42964,1732533959,29465500,95.95,88.65,90.9,95.6,4225175,0
1505,1,0,0,2,42965,1732533959,24484300,205,192.7,201,193.95,1868100,0
1505,1,0,0,2,42966,1732533959,20704550,114.65,106.45,109,114.35,1931575,0
1505,1,0,0,2,42967,1732533959,69491600,175.05,163.5,170.85,165.55,7545000,0
1505,1,0,0,2,42968,1732533959,48867025,135.5,126.05,128.6,134.9,7086600,0
1505,1,0,0,2,42973,1732533959,26352550,147.85,138,144.4,139.1,2536325,0
1505,1,0,0,2,45607,1732533959,12233000,159.8,149.35,152.8,159.4,1565850,0
1505,1,0,0,2,45637,1732533959,34482050,123.45,114.35,120.15,115.8,4298475,0
1505,1,0,0,2,45638,1732533959,10598200,185.9,174.4,178.4,185.8,1905400,0
1505,1,0,0,2,45748,1732533959,14929725,101.75,94.5,98.9,95,1393500,0
1505,1,0,0,2,45749,1732533959,1704200,215.95,203.15,207.4,215.35,315275,0
1505,1,0,0,2,46181,1732533959,57597200,82.7,76.5,80.45,77.3,7585575,0
1505,1,0,0,2,46182,1732533959,7197850,247.85,234,238.4,247,2964650,0
1505,1,0,0,2,46185,1732533959,12992350,66.75,61.45,64.9,62.05,1251575,0
1505,1,0,0,2,46186,1732533959,524950,282.7,269.05,273.1,282.7,137450,0
1505,1,0,0,2,46472,1732533959,26705625,53.05,48.65,51.4,49.15,4034525,0
1505,1,0,0,2,46473,1732533959,812950,319.95,304.45,309.8,319.25,419400,0
1505,1,0,0,1,26000,1732534019,0,24322.75,24313.6,24322.75,24313.6,0,0
1505,1,0,0,1,26001,1732534019,0,52259.05,52234.8,52257.85,52244.3,0,0
1505,1,0,0,2,41518,1732534019,1864095,667.8,644,666,650.6,838455,0
1505,1,0,0,2,41523,1732534019,4513890,133.35,128.4,129.1,131.5,557475,0
1505,1,0,0,2,41524,1732534019,3279045,594.95,568.2,594.45,577.1,386745,0
1505,1,0,0,2,41528,1732534019,5296545,158.5,152.3,152.65,155.85,752310,0
1505,1,0,0,2,41545,1732534019,5321895,523.6,498.55,522,506.9,401250,0
1505,1,0,0,2,41546,1732534019,5047500,188.55,180.65,180.9,185.2,689685,0
1505,1,0,0,2,41547,1732534019,23558295,456.8,433.8,456.75,440.4,2285970,0
1505,1,0,0,2,41548,1732534019,20436525,222.35,213.45,213.45,219.15,2723205,0
1505,1,0,0,2,41554,1732534019,19696275,395.7,375.05,395.1,381.15,1072410,0
1505,1,0,0,2,41559,1732534019,12581925,262.95,252.5,252.5,259.4,1184460,0
1505,1,0,0,2,41575,1732534019,14246460,307.65,296.2,297.5,303.4,1320525,0
1505,1,0,0,2,41595,1732534019,6142800,359.35,345.65,346.8,353.4,723630,0
1505,1,0,0,2,41600,1732534019,9731475,242.9,226.75,242.9,231.55,865530,0
1505,1,0,0,2,41603,1732534019,2259045,414.6,400.15,400.85,410.15,248235,0
1505,1,0,0,2,41604,1732534019,20000895,201.95,187.9,201.95,191.95,2259855,0
1505,1,0,0,2,41606,1732534019,5993580,166.6,154.3,166.55,158.15,509565,0
1505,1,0,0,2,41607,1732534019,637815,543,523.9,523.9,538.85,107310,0
1505,1,0,0,2,41611,1732534019,6217005,136.5,126.25,136.5,128.95,513840,0
1505,1,0,0,2,41627,1732534019,270945,688.9,669.95,669.95,681.7,50790,0
1505,1,0,0,2,42953,1732534019,2003775,335,327.25,334.4,328.5,441875,0
1505,1,0,0,2,42954,1732534019,7010475,57.1,55.3,55.6,56.45,844475,0
1505,1,0,0,2,42955,1732534019,8472600,296.45,289,295.05,289.05,1624875,0
1505,1,0,0,2,42956,1732534019,17082725,68.2,66.35,66.85,67.4,2170550,0
1505,1,0,0,2,42961,1732534019,4380175,259.5,252,259.2,252,740575,0
1505,1,0,0,2,42963,1732534019,27860025,225,218.6,225,219.4,3808425,0
1505,1,0,0,2,42964,1732534019,30039075,97.85,95.4,95.65,96.95,4194025,0
1505,1,0,0,2,42965,1732534019,24641100,193.9,187.8,192.9,187.8,1854100,0
1505,1,0,0,2,42966,1732534019,20883425,117.3,114.05,114.8,116.1,1943450,0
1505,1,0,0,2,42967,1732534019,69999950,164.95,159.05,164.5,160.05,7383700,0
1505,1,0,0,2,42968,1732534019,49599700,138.25,134.95,135.25,136.95,7105275,0
1505,1,0,0,2,42973,1732534019,26672450,138.95,133.9,138.95,134.35,2471325,0
1505,1,0,0,2,45607,1732534019,12522000,163,159.05,159.05,162.05,1659425,0
1505,1,0,0,2,45637,1732534019,34806975,115.5,110.95,115.5,111.7,4245300,0
1505,1,0,0,2,45638,1732534019,10791800,189.9,185.7,185.75,188.85,1918900,0
1505,1,0,0,2,45748,1732534019,15063800,94.95,90.9,94.5,91.4,1366050,0
1505,1,0,0,2,45749,1732534019,1731400,220.55,215.25,215.65,219.15,310550,0
1505,1,0,0,2,46181,1732534019,58028800,77.3,73.6,76.75,74.15,7601600,0
1505,1,0,0,2,46182,1732534019,7304525,252.4,247,247.05,250.2,2819575,0
1505,1,0,0,2,46185,1732534019,13124625,62,59,62,59.3,1289625,0
1505,1,0,0,2,46472,1732534019,27002425,49.25,46.75,49.1,47.1,4023125,0
1505,1,0,0,2,46473,1732534019,844975,325.95,319,319,325.4,407050,0
1505,1,0,0,1,26000,1732534079,0,24318.9,24311.7,24312.7,24315.85,0,0
1505,1,0,0,1,26001,1732534079,0,52245.8,52225.05,52245.25,52225.05,0,0
1505,1,0,0,2,41518,1732534079,1872945,652.75,633.6,652.75,636.35,838455,0
1505,1,0,0,2,41523,1732534079,4533390,135.85,131.3,132.25,135,557475,0
1505,1,0,0,2,41524,1732534079,3288900,576.5,560.3,575.8,563.1,386745,0
1505,1,0,0,2,41528,1732534079,5320920,161.65,155.85,155.85,160.9,752310,0
1505,1,0,0,2,41545,1732534079,5345520,507.8,490.95,502,492.6,401250,0
1505,1,0,0,2,41547,1732534079,23666715,441.95,426.45,438.3,427.9,2285970,0
1505,1,0,0,2,41548,1732534079,20570805,227,218.8,220.3,226.2,2723205,0
1505,1,0,0,2,41554,1732534079,19782105,381.95,367.35,381.7,367.95,1072410,0
1505,1,0,0,2,41559,1732534079,12648060,268.15,259,259.75,267.1,1184460,0
1505,1,0,0,2,41567,1732534079,24658710,326.8,313.5,322,314.5,1588125,0
1505,1,0,0,2,41575,1732534079,14362710,313.6,304,305.95,313.5,1320525,0
1505,1,0,0,2,41587,1732534079,14792415,276.25,263.8,275.65,266.35,1346550,0
1505,1,0,0,2,41595,1732534079,6224340,366.7,353.2,353.7,363.35,723630,0
1505,1,0,0,2,41600,1732534079,9823575,232.15,221.1,231.75,222.15,865530,0
1505,1,0,0,2,41603,1732534079,2287110,422.6,409.85,412,421.9,248235,0
1505,1,0,0,2,41604,1732534079,20125875,192.95,183.5,192.2,183.5,2259855,0
1505,1,0,0,2,41606,1732534079,6030375,159,151.4,155.95,151.75,509565,0
1505,1,0,0,2,41607,1732534079,643695,552.2,537.6,540,551,107310,0
1505,1,0,0,2,41611,1732534079,6249765,129.9,123.6,127.9,123.6,513840,0
1505,1,0,0,2,41612,1732534079,339255,625,608.3,610.7,624.5,60960,0
1505,1,0,0,2,41627,1732534079,272085,700.7,681.8,687.2,700,50790,0
1505,1,0,0,2,42953,1732534079,2007250,334,327,329.2,328.9,441875,0
1505,1,0,0,2,42954,1732534079,7049000,56.85,54.45,55.85,56.55,844475,0
1505,1,0,0,2,42955,1732534079,8499550,295.75,287.75,290.1,288.85,1624875,0
1505,1,0,0,2,42956,1732534079,17159800,68.1,65.25,67.1,67.7,2170550,0
1505,1,0,0,2,42961,1732534079,4407425,257.95,250.95,253.6,253.25,740575,0
1505,1,0,0,2,42963,1732534079,27965225,224,217.35,219.45,218.2,3808425,0
1505,1,0,0,2,42964,1732534079,30433800,97.9,94.15,96.6,97.3,4194025,0
1505,1,0,0,2,42965,1732534079,24739425,192.3,186.7,188.85,187.6,1854100,0
1505,1,0,0,2,42966,1732534079,21014375,117.25,112.8,115.15,117,1943450,0
1505,1,0,0,2,42967,1732534079,70434825,164.05,158.4,160,160.2,7383700,0
1505,1,0,0,2,42968,1732534079,50092150,138.4,133.4,136.25,137.8,7105275,0
1505,1,0,0,2,42973,1732534079,26850975,137.95,132.45,134.55,133.85,2471325,0
1505,1,0,0,2,45607,1732534079,12719975,163.15,157.85,161.85,163.1,1659425,0
1505,1,0,0,2,45637,1732534079,35019075,114.55,109.7,111.35,111.4,4245300,0
1505,1,0,0,2,45638,1732534079,10925275,190.55,184.3,188.5,189.5,1918900,0
1505,1,0,0,2,45748,1732534079,15173025,94.1,89.7,91.3,91.1,1366050,0
1505,1,0,0,2,45749,1732534079,1761600,220.05,214.05,217.3,220.05,310550,0
1505,1,0,0,2,46181,1732534079,58370400,76.5,73.05,74.3,74.2,7601600,0
1505,1,0,0,2,46182,1732534079,7363325,253,245.7,250,252.75,2819575,0
1505,1,0,0,2,46185,1732534079,13206900,61.45,58.4,59.65,59.25,1289625,0
1505,1,0,0,2,46472,1732534079,27237325,48.55,46.05,47.3,47,4023125,0
1505,1,0,0,2,46473,1732534079,859150,326,318.5,322.55,325.8,407050,0
1505,1,0,0,1,26000,1732534139,0,24317.65,24310.55,24314.95,24316.3,0,0
1505,1,0,0,1,26001,1732534139,0,52233.9,52204.55,52226.95,52229.15,0,0
1505,1,0,0,2,41518,1732534139,1882095,639.65,622,636.3,635.6,838455,0
1505,1,0,0,2,41523,1732534139,4567065,139.45,133.2,135.4,134,557475,0
1505,1,0,0,2,41524,1732534139,3302490,564.3,550.25,556.25,561.35,386745,0
