MessageCode,MessageVersion,ApplicationType,TokenID,ExchangeSegment,ExchangeInstrumentID,BarTime,BarVolume,High,Low,Open,Close,OpenInterest,SumOfQtyInToPrice,name
1505,1,0,0,2,41567,1732537499,30053385,312.75,302.5,310.2,304.75,1739760,0,BANKNIFTY24NOV52200CE
1505,1,0,0,2,41575,1732537499,19005060,306.4,296.75,297.7,304.75,1546995,0,BANKNIFTY24NOV52200PE
1505,1,0,0,2,41587,1732537499,18297075,263.65,254.45,261.7,256.25,1340310,0,BANKNIFTY24NOV52300CE
1505,1,0,0,2,41595,1732537499,8769660,358.7,347.75,350,356.65,742125,0,BANKNIFTY24NOV52300PE
1505,1,0,0,2,41600,1732537499,11880690,220.1,211,219.6,213.45,926190,0,BANKNIFTY24NOV52400CE
1505,1,0,0,2,41603,1732537499,3210615,416,403.9,404,414.4,266265,0,BANKNIFTY24NOV52400PE
1505,1,0,0,2,41604,1732537499,23442255,181.65,174.25,179.45,176,2240805,0,BANKNIFTY24NOV52500CE
1505,1,0,0,2,41606,1732537499,7171530,149,142.65,148.9,144.1,569370,0,BANKNIFTY24NOV52600CE
1505,1,0,0,2,41607,1732537499,899490,546,533,533,545.65,119070,0,BANKNIFTY24NOV52600PE
1505,1,0,0,2,41611,1732537499,7603155,121,116.05,120,116.7,700620,0,BANKNIFTY24NOV52700CE
1505,1,0,0,2,41612,1732537499,444420,620.25,613.75,615,620,65550,0,BANKNIFTY24NOV52700PE
1505,1,0,0,2,41627,1732537499,321855,693,683.5,683.5,692.8,55770,0,BANKNIFTY24NOV52800PE
1505,1,0,0,2,42948,1732537499,11762125,347.65,340.3,346,342.2,3724400,0,NIFTY24NOV24000CE
1505,1,0,0,2,42949,1732537499,41169075,50.4,48,48.7,49.65,7698050,0,NIFTY24NOV24000PE
1505,1,0,0,2,42953,1732537499,2237475,304.2,300,304.2,304,436825,0,NIFTY24NOV24050CE
1505,1,0,0,2,42954,1732537499,9249550,60.65,57.8,58.55,59.95,959700,0,NIFTY24NOV24050PE
1505,1,0,0,2,42955,1732537499,9703300,269.7,262.4,267.5,265.15,1630600,0,NIFTY24NOV24100CE
1505,1,0,0,2,42956,1732537499,21908475,73,69.75,70.5,72.2,2399500,0,NIFTY24NOV24100PE
1505,1,0,0,2,42961,1732537499,5350950,233.85,228,231.35,228.65,756850,0,NIFTY24NOV24150CE
1505,1,0,0,2,42962,1732537499,11933675,87.95,84.1,85.7,87.15,950700,0,
1505,1,0,0,2,42963,1732537499,34179025,200.5,194.4,198.75,197.1,4070325,0,NIFTY24NOV24200CE
1505,1,0,0,2,42964,1732537499,40810275,105.35,100.95,102.3,104.2,4263525,0,NIFTY24NOV24200PE
1505,1,0,0,2,42965,1732537499,30572825,171.15,165.8,169.4,167.8,2005750,0,NIFTY24NOV24250CE
1505,1,0,0,2,42966,1732537499,28200375,126.3,121.2,122.65,124.8,2150375,0,NIFTY24NOV24250PE
1505,1,0,0,2,42967,1732537499,88470975,144,139.35,142,141.2,8131875,0,NIFTY24NOV24300CE
1505,1,0,0,2,42968,1732537499,70559150,149.15,143.9,145.05,147.5,7248025,0,NIFTY24NOV24300PE
1505,1,0,0,2,42973,1732537499,34119575,119.95,115.8,118.65,118.05,2597725,0,NIFTY24NOV24350CE
1505,1,0,0,2,45607,1732537499,18898925,175.85,170,172.4,174,1530025,0,NIFTY24NOV24350PE
1505,1,0,0,2,45637,1732537499,44087875,99,95.2,97.35,97.1,4600900,0,NIFTY24NOV24400CE
1505,1,0,0,2,45638,1732537499,15881850,205.35,199,201.9,203.05,1820025,0,NIFTY24NOV24400PE
1505,1,0,0,2,45748,1732537499,19139325,80.45,77.2,79.45,78.8,1476525,0,NIFTY24NOV24450CE
1505,1,0,0,2,45749,1732537499,2500425,238,230.8,233.2,236.35,293950,0,NIFTY24NOV24450PE
1505,1,0,0,2,46181,1732537499,70070375,64.8,62.05,63.8,63.4,7936425,0,NIFTY24NOV24500CE
1505,1,0,0,2,46182,1732537499,9497050,272.1,264.85,267.85,270,2759275,0,NIFTY24NOV24500PE
1505,1,0,0,2,46185,1732537499,16237900,51.55,49.25,50.55,50.2,1376550,0,NIFTY24NOV24550CE
1505,1,0,0,2,46186,1732537499,699800,306.9,303.1,303.85,303.1,153200,0,NIFTY24NOV24550PE
1505,1,0,0,2,46473,1732537499,1228975,348.95,341.6,342,346,426825,0,NIFTY24NOV24600PE
1505,1,0,0,1,26000,1732537559,0,24285.95,24277.2,24277.65,24284.4,0,0,NIFTY 50
1505,1,0,0,1,26001,1732537559,0,52208.1,52191.25,52191.75,52203.75,0,0,NIFTY BANK
1505,1,0,0,2,41518,1732537559,2099865,636.6,627.3,627.35,634.55,842790,0,BANKNIFTY24NOV51700CE
1505,1,0,0,2,41523,1732537559,5307180,128.95,125.5,128.4,126,585915,0,BANKNIFTY24NOV51700PE
1505,1,0,0,2,41524,1732537559,3706005,561.15,551.25,551.25,559.6,380775,0,BANKNIFTY24NOV51800CE
1505,1,0,0,2,41528,1732537559,6515625,153.5,149.45,153.4,149.7,795240,0,BANKNIFTY24NOV51800PE
1505,1,0,0,2,41545,1732537559,6031575,490.75,482.05,482.3,488.3,397080,0,BANKNIFTY24NOV51900CE
1505,1,0,0,2,41547,1732537559,26922375,425,416.6,417,422.85,2276625,0,BANKNIFTY24NOV52000CE
1505,1,0,0,2,41548,1732537559,24881040,219,212.55,218.2,214,2853600,0,BANKNIFTY24NOV52000PE
1505,1,0,0,2,41554,1732537559,22355535,365.7,356.75,357.75,363.55,1054875,0,BANKNIFTY24NOV52100CE
1505,1,0,0,2,41559,1732537559,15214995,259.95,252.7,259.4,254.5,1292160,0,BANKNIFTY24NOV52100PE
1505,1,0,0,2,41567,1732537559,30090825,310.9,302.85,303.9,309,1739760,0,BANKNIFTY24NOV52200CE
1505,1,0,0,2,41575,1732537559,19060635,305.95,297.5,304.15,300.5,1546995,0,BANKNIFTY24NOV52200PE
1505,1,0,0,2,41587,1732537559,18317910,262.2,255.55,255.55,260.85,1340310,0,BANKNIFTY24NOV52300CE
1505,1,0,0,2,41595,1732537559,8788635,357.7,349.15,357.7,350.4,742125,0,BANKNIFTY24NOV52300PE
1505,1,0,0,2,41600,1732537559,11889525,218.5,212.35,213.05,217.65,926190,0,BANKNIFTY24NOV52400CE
1505,1,0,0,2,41603,1732537559,3221490,415.1,405.15,415.1,407.2,266265,0,BANKNIFTY24NOV52400PE
1505,1,0,0,2,41604,1732537559,23468490,180.35,175.05,175.5,179.95,2240805,0,BANKNIFTY24NOV52500CE
1505,1,0,0,2,41606,1732537559,7189200,148.05,143.4,143.65,147.65,569370,0,BANKNIFTY24NOV52600CE
1505,1,0,0,2,41607,1732537559,900405,546.6,536.95,545,536.95,119070,0,BANKNIFTY24NOV52600PE
1505,1,0,0,2,41611,1732537559,7611975,120.25,116.7,116.7,120.25,700620,0,BANKNIFTY24NOV52700CE
1505,1,0,0,2,41612,1732537559,444645,618.4,610.1,618.4,610.1,65550,0,BANKNIFTY24NOV52700PE
1505,1,0,0,2,41627,1732537559,322890,695.1,688.8,695.1,688.8,55770,0,BANKNIFTY24NOV52800PE
1505,1,0,0,2,42948,1732537559,11772800,350.6,341.8,343.25,350.15,3724400,0,NIFTY24NOV24000CE
1505,1,0,0,2,42949,1732537559,41287100,50,47.15,50,47.55,7698050,0,NIFTY24NOV24000PE
1505,1,0,0,2,42953,1732537559,2240825,310.15,303.45,303.45,310.15,436825,0,NIFTY24NOV24050CE
1505,1,0,0,2,42954,1732537559,9317450,60.05,56.95,60.05,57.3,959700,0,NIFTY24NOV24050PE
1505,1,0,0,2,42955,1732537559,9715550,272.95,264.6,265.05,271.7,1630600,0,NIFTY24NOV24100CE
1505,1,0,0,2,42956,1732537559,21980075,72.4,68.75,72.05,69.05,2399500,0,NIFTY24NOV24100PE
1505,1,0,0,2,42961,1732537559,5358425,236.2,229.3,229.3,235.7,756850,0,NIFTY24NOV24150CE
1505,1,0,0,2,42962,1732537559,11989225,87.3,83.1,87.3,83.45,950700,0,
1505,1,0,0,2,42963,1732537559,34231400,203.35,196.65,196.65,202.8,4070325,0,NIFTY24NOV24200CE
1505,1,0,0,2,42964,1732537559,40917250,104.55,99.5,104.5,100.3,4263525,0,NIFTY24NOV24200PE
1505,1,0,0,2,42965,1732537559,30633550,173.4,167.75,167.75,172.7,2005750,0,NIFTY24NOV24250CE
1505,1,0,0,2,42966,1732537559,28305550,125.35,119.8,124.9,120.55,2150375,0,NIFTY24NOV24250PE
1505,1,0,0,2,42967,1732537559,88646825,146.15,140.8,140.8,145.9,8131875,0,NIFTY24NOV24300CE
1505,1,0,0,2,42968,1732537559,70810150,148,141.9,148,142.55,7248025,0,NIFTY24NOV24300PE
1505,1,0,0,2,42973,1732537559,34177525,122,117.6,117.65,121.75,2597725,0,NIFTY24NOV24350CE
1505,1,0,0,2,45607,1732537559,18952525,174.9,167.8,174.9,168.55,1530025,0,NIFTY24NOV24350PE
1505,1,0,0,2,45637,1732537559,44159775,100.75,96.5,96.7,100.45,4600900,0,NIFTY24NOV24400CE
1505,1,0,0,2,45638,1732537559,15931650,204,196.5,204,197.5,1820025,0,NIFTY24NOV24400PE
1505,1,0,0,2,45748,1732537559,19166000,81.85,78.35,78.55,81.55,1476525,0,NIFTY24NOV24450CE
1505,1,0,0,2,45749,1732537559,2507375,235.2,227.95,233.65,228.55,293950,0,NIFTY24NOV24450PE
1505,1,0,0,2,46181,1732537559,70171750,66,62.95,62.95,65.9,7936425,0,NIFTY24NOV24500CE
1505,1,0,0,2,46182,1732537559,9527575,270.45,261.75,270.45,262.2,2759275,0,NIFTY24NOV24500PE
1505,1,0,0,2,46185,1732537559,16268050,52.55,50.1,50.1,52.5,1376550,0,NIFTY24NOV24550CE
1505,1,0,0,2,46186,1732537559,703225,306.25,298.1,306.25,299.7,153200,0,NIFTY24NOV24550PE
1505,1,0,0,2,46473,1732537559,1236175,346.1,337.65,346.1,338.9,426825,0,NIFTY24NOV24600PE
1505,1,0,0,1,26000,1732537619,0,24288.15,24280.05,24284.35,24286.7,0,0,NIFTY 50
1505,1,0,0,1,26001,1732537619,0,52204.8,52194.6,52203.15,52198.55,0,0,NIFTY BANK
1505,1,0,0,2,41518,1732537619,2100240,638.3,632.5,634.7,633.45,842625,0,BANKNIFTY24NOV51700CE
1505,1,0,0,2,41523,1732537619,5317245,128.45,125.85,125.85,128,583335,0,BANKNIFTY24NOV51700PE
1505,1,0,0,2,41524,1732537619,3706755,562.95,554.65,558,557,381315,0,BANKNIFTY24NOV51800CE
1505,1,0,0,2,41528,1732537619,6527820,153.05,150,150.45,152.45,790500,0,BANKNIFTY24NOV51800PE
1505,1,0,0,2,41545,1732537619,6034785,492.55,484.8,489.9,487.65,398130,0,BANKNIFTY24NOV51900CE
1505,1,0,0,2,41547,1732537619,26946675,426.4,420.05,422.85,423.1,2271975,0,BANKNIFTY24NOV52000CE
1505,1,0,0,2,41548,1732537619,24919635,218.15,213.5,213.6,217,2846430,0,BANKNIFTY24NOV52000PE
1505,1,0,0,2,41554,1732537619,22366515,367,360.55,364.85,363.6,1058145,0,BANKNIFTY24NOV52100CE
1505,1,0,0,2,41559,1732537619,15233445,259,253.9,253.9,257.9,1284855,0,BANKNIFTY24NOV52100PE
1505,1,0,0,2,41567,1732537619,30131880,312.6,306.6,310.3,309.35,1732350,0,BANKNIFTY24NOV52200CE
1505,1,0,0,2,41575,1732537619,19087695,304.85,299.35,299.4,303.25,1562475,0,BANKNIFTY24NOV52200PE
1505,1,0,0,2,41587,1732537619,18336375,263.7,258.1,261.4,260.65,1328820,0,BANKNIFTY24NOV52300CE
1505,1,0,0,2,41595,1732537619,8802345,356,350.3,351.5,354.2,741015,0,BANKNIFTY24NOV52300PE
1505,1,0,0,2,41600,1732537619,11906535,220.3,215.05,217.5,217.8,917235,0,BANKNIFTY24NOV52400CE
1505,1,0,0,2,41603,1732537619,3229815,413.5,407.9,408.3,411,269730,0,BANKNIFTY24NOV52400PE
1505,1,0,0,2,41604,1732537619,23501805,181.55,177.55,179.95,180,2235675,0,BANKNIFTY24NOV52500CE
1505,1,0,0,2,41606,1732537619,7201995,149.5,145.95,147.55,147.55,564570,0,BANKNIFTY24NOV52600CE
1505,1,0,0,2,41607,1732537619,900585,542.6,536.95,539.5,542.6,118815,0,BANKNIFTY24NOV52600PE
1505,1,0,0,2,41611,1732537619,7622835,121.65,118.45,120.3,119.7,695490,0,BANKNIFTY24NOV52700CE
1505,1,0,0,2,41612,1732537619,444915,612.85,610.6,610.6,611.95,65550,0,BANKNIFTY24NOV52700PE
1505,1,0,0,2,41627,1732537619,322905,687.1,687.1,687.1,687.1,55770,0,BANKNIFTY24NOV52800PE
1505,1,0,0,2,42948,1732537619,11781750,350.65,343.1,350.65,347.45,3728875,0,NIFTY24NOV24000CE
1505,1,0,0,2,42949,1732537619,41364125,49.5,47.4,47.45,48.1,7697150,0,NIFTY24NOV24000PE
1505,1,0,0,2,42953,1732537619,2242550,310.1,303,310.1,307,437650,0,NIFTY24NOV24050CE
1505,1,0,0,2,42954,1732537619,9361775,59.75,57.15,57.25,57.85,975650,0,NIFTY24NOV24050PE
1505,1,0,0,2,42955,1732537619,9725900,272,266,272,269.5,1633125,0,NIFTY24NOV24100CE
1505,1,0,0,2,42956,1732537619,22012300,71.85,68.8,68.9,69.6,2410000,0,NIFTY24NOV24100PE
1505,1,0,0,2,42961,1732537619,5362025,236,230,236,234.05,756100,0,NIFTY24NOV24150CE
1505,1,0,0,2,42962,1732537619,12028500,86.6,83.2,83.4,84.1,964475,0,
1505,1,0,0,2,42963,1732537619,34272050,202.65,197,202.5,201.25,4079000,0,NIFTY24NOV24200CE
1505,1,0,0,2,42964,1732537619,40988225,103.85,99.9,99.9,100.8,4274375,0,NIFTY24NOV24200PE
1505,1,0,0,2,42965,1732537619,30680325,173.2,168.1,173.2,171.8,2012250,0,NIFTY24NOV24250CE
1505,1,0,0,2,42966,1732537619,28384125,124.7,119.95,120.25,121.5,2186325,0,NIFTY24NOV24250PE
1505,1,0,0,2,42967,1732537619,88765575,146.1,141.3,146.1,145,8121225,0,NIFTY24NOV24300CE
1505,1,0,0,2,42968,1732537619,70959100,147.35,142.15,142.7,143.7,7274875,0,NIFTY24NOV24300PE
1505,1,0,0,2,42973,1732537619,34218450,121.85,117.85,121.55,120.65,2601650,0,NIFTY24NOV24350CE
1505,1,0,0,2,45607,1732537619,18986825,173.5,168.2,168.45,169.8,1543600,0,NIFTY24NOV24350PE
1505,1,0,0,2,45637,1732537619,44237900,100.45,97,100.45,99.45,4589850,0,NIFTY24NOV24400CE
1505,1,0,0,2,45638,1732537619,15968125,202.95,196.8,197.3,199,1821200,0,NIFTY24NOV24400PE
1505,1,0,0,2,45748,1732537619,19189600,81.65,78.7,81.6,80.9,1487800,0,NIFTY24NOV24450CE
1505,1,0,0,2,45749,1732537619,2512425,235,228.4,228.45,230.85,289825,0,NIFTY24NOV24450PE
1505,1,0,0,2,46181,1732537619,70253750,65.85,63.25,65.65,65,7931450,0,NIFTY24NOV24500CE
1505,1,0,0,2,46182,1732537619,9535925,268.9,262.15,262.15,264,2764050,0,NIFTY24NOV24500PE
1505,1,0,0,2,46185,1732537619,16291650,52.45,50.4,52.35,51.6,1378875,0,NIFTY24NOV24550CE
1505,1,0,0,2,46186,1732537619,705150,304.85,299.7,299.7,300.45,153200,0,NIFTY24NOV24550PE
1505,1,0,0,2,46473,1732537619,1240575,345,337.9,337.9,340,426925,0,NIFTY24NOV24600PE
1505,1,0,0,1,26000,1732537679,0,24290.25,24285.05,24286.6,24288.35,0,0,NIFTY 50
1505,1,0,0,1,26001,1732537679,0,52210.7,52193.15,52196.35,52202.2,0,0,NIFTY BANK
1505,1,0,0,2,41518,1732537679,2100585,640.15,633,633,640.15,842625,0,BANKNIFTY24NOV51700CE
1505,1,0,0,2,41523,1732537679,5325450,128.85,124.65,128,126.4,583335,0,BANKNIFTY24NOV51700PE
1505,1,0,0,2,41524,1732537679,3709035,566.35,555.1,557.65,562.5,381315,0,BANKNIFTY24NOV51800CE
1505,1,0,0,2,41528,1732537679,6539475,153.3,148.2,152.4,150.15,790500,0,BANKNIFTY24NOV51800PE
1505,1,0,0,2,41545,1732537679,6038040,495,485.65,487.55,491.8,398130,0,BANKNIFTY24NOV51900CE
1505,1,0,0,2,41547,1732537679,26969475,429.2,420.65,422,426.35,2271975,0,BANKNIFTY24NOV52000CE
1505,1,0,0,2,41548,1732537679,24970890,218.4,211.45,217,212.7,2846430,0,BANKNIFTY24NOV52000PE
1505,1,0,0,2,41554,1732537679,22384710,369.55,361.85,362.75,367.4,1058145,0,BANKNIFTY24NOV52100CE
1505,1,0,0,2,41559,1732537679,15275130,259.65,250.9,257.5,252.6,1284855,0,BANKNIFTY24NOV52100PE
1505,1,0,0,2,41567,1732537679,30164730,314,307.5,308.6,312.1,1732350,0,BANKNIFTY24NOV52200CE
1505,1,0,0,2,41575,1732537679,19128300,304.9,295.6,303.35,299.4,1562475,0,BANKNIFTY24NOV52200PE
1505,1,0,0,2,41587,1732537679,18358560,265,259.4,260.75,263.85,1328820,0,BANKNIFTY24NOV52300CE
1505,1,0,0,2,41595,1732537679,8824590,357,346.35,355.75,349.9,741015,0,BANKNIFTY24NOV52300PE
1505,1,0,0,2,41600,1732537679,11921955,221.85,216.1,216.7,219.95,917235,0,BANKNIFTY24NOV52400CE
1505,1,0,0,2,41603,1732537679,3239055,414,402.35,412.65,406.1,269730,0,BANKNIFTY24NOV52400PE
1505,1,0,0,2,41604,1732537679,23537370,183,178.55,179.5,181.65,2235675,0,BANKNIFTY24NOV52500CE
1505,1,0,0,2,41606,1732537679,7209405,150.4,146.45,147.7,148.85,564570,0,BANKNIFTY24NOV52600CE
1505,1,0,0,2,41607,1732537679,902235,544,532,542.6,535.8,118815,0,BANKNIFTY24NOV52600PE
1505,1,0,0,2,41611,1732537679,7631535,122.2,119.05,120.2,120.7,695490,0,BANKNIFTY24NOV52700CE
1505,1,0,0,2,41612,1732537679,445275,617.35,605.75,617.35,605.75,65280,0,BANKNIFTY24NOV52700PE
1505,1,0,0,2,41627,1732537679,323100,686.35,681.3,686.35,681.3,54900,0,BANKNIFTY24NOV52800PE
1505,1,0,0,2,42948,1732537679,11791400,352.25,347.05,347.2,351.15,3728875,0,NIFTY24NOV24000CE
1505,1,0,0,2,42949,1732537679,41431075,48.25,46.75,48.25,46.95,7697150,0,NIFTY24NOV24000PE
1505,1,0,0,2,42953,1732537679,2243675,311.35,307.4,307.4,310,437650,0,NIFTY24NOV24050CE
1505,1,0,0,2,42954,1732537679,9380825,58.1,56.2,58.05,56.65,975650,0,NIFTY24NOV24050PE
1505,1,0,0,2,42955,1732537679,9734000,274,269.75,269.75,272.1,1633125,0,NIFTY24NOV24100CE
1505,1,0,0,2,42956,1732537679,22053075,70.05,67.8,69.8,68.3,2410000,0,NIFTY24NOV24100PE
1505,1,0,0,2,42961,1732537679,5372850,238,233.4,233.4,236.7,756100,0,NIFTY24NOV24150CE
1505,1,0,0,2,42962,1732537679,12052050,84.75,81.8,84.65,82.7,964475,0,
1505,1,0,0,2,42963,1732537679,34321075,204.7,200.4,200.5,203.7,4079000,0,NIFTY24NOV24200CE
1505,1,0,0,2,42964,1732537679,41087375,101.55,98.45,101.15,98.95,4274375,0,NIFTY24NOV24200PE
1505,1,0,0,2,42965,1732537679,30730000,174.65,171.25,171.35,173.9,2012250,0,NIFTY24NOV24250CE
1505,1,0,0,2,42966,1732537679,28461625,122.1,118.1,121.85,119,2186325,0,NIFTY24NOV24250PE
1505,1,0,0,2,42967,1732537679,88924875,147.25,144.5,144.6,146.55,8121225,0,NIFTY24NOV24300CE
1505,1,0,0,2,42968,1732537679,71128550,144.7,140.2,144,141.3,7274875,0,NIFTY24NOV24300PE
1505,1,0,0,2,42973,1732537679,34267425,123.2,120.2,120.55,122,2601650,0,NIFTY24NOV24350CE
1505,1,0,0,2,45607,1732537679,19024325,170.8,165.85,170.45,167.5,1543600,0,NIFTY24NOV24350PE
1505,1,0,0,2,45637,1732537679,44333575,101.5,99,99.3,100.75,4589850,0,NIFTY24NOV24400CE
1505,1,0,0,2,45638,1732537679,15994250,199.5,194.8,199,195.8,1821200,0,NIFTY24NOV24400PE
1505,1,0,0,2,45748,1732537679,19220975,82.5,80.3,80.95,81.8,1487800,0,NIFTY24NOV24450CE
1505,1,0,0,2,45749,1732537679,2514375,231.55,225.75,231.55,227,289825,0,NIFTY24NOV24450PE
1505,1,0,0,2,46181,1732537679,70358825,66.45,64.65,64.65,66.1,7931450,0,NIFTY24NOV24500CE
1505,1,0,0,2,46182,1732537679,9559275,265.6,259.5,264.2,261.15,2764050,0,NIFTY24NOV24500PE
1505,1,0,0,2,46185,1732537679,16320350,53,51.55,51.55,52.7,1378875,0,NIFTY24NOV24550CE
1505,1,0,0,2,46186,1732537679,706650,302.05,296.5,302.05,298.95,153500,0,NIFTY24NOV24550PE
1505,1,0,0,2,46473,1732537679,1241675,340.5,335,340.5,335.8,426925,0,NIFTY24NOV24600PE
1505,1,0,0,1,26000,1732537739,0,24289.5,24285.15,24288.45,24287.2,0,0,NIFTY 50
1505,1,0,0,1,26001,1732537739,0,52213,52191.7,52203.4,52204.15,0,0,NIFTY BANK
1505,1,0,0,2,41518,1732537739,2101710,641.75,633,635.8,637,842625,0,BANKNIFTY24NOV51700CE
1505,1,0,0,2,41523,1732537739,5329995,127.5,124.35,126,126.75,583335,0,BANKNIFTY24NOV51700PE
1505,1,0,0,2,41524,1732537739,3710310,563.85,557.75,561.5,559.9,381315,0,BANKNIFTY24NOV51800CE
1505,1,0,0,2,41528,1732537739,6550050,151.5,148,149.7,150.9,790500,0,BANKNIFTY24NOV51800PE
1505,1,0,0,2,41545,1732537739,6042090,495,486.3,492.45,490.15,398130,0,BANKNIFTY24NOV51900CE
1505,1,0,0,2,41547,1732537739,26984430,429,420.2,425.9,424.15,2271975,0,BANKNIFTY24NOV52000CE
1505,1,0,0,2,41548,1732537739,25001100,216,210.5,212.7,214.45,2846430,0,BANKNIFTY24NOV52000PE
1505,1,0,0,2,41554,1732537739,22402155,368.85,361.35,367.45,364.5,1058145,0,BANKNIFTY24NOV52100CE
1505,1,0,0,2,41559,1732537739,15290700,256.45,250.15,253,255.05,1284855,0,BANKNIFTY24NOV52100PE
1505,1,0,0,2,41567,1732537739,30213750,314.35,306.9,311.9,310.15,1732350,0,BANKNIFTY24NOV52200CE
1505,1,0,0,2,41575,1732537739,19165035,302.05,295,297.9,300.6,1562475,0,BANKNIFTY24NOV52200PE
1505,1,0,0,2,41587,1732537739,18393855,265,258.3,263.85,261.5,1328820,0,BANKNIFTY24NOV52300CE
1505,1,0,0,2,41595,1732537739,8839725,353.65,345.75,348.55,350.45,741015,0,BANKNIFTY24NOV52300PE
1505,1,0,0,2,41600,1732537739,11932800,221.15,215.5,219.75,218.35,917235,0,BANKNIFTY24NOV52400CE
1505,1,0,0,2,41603,1732537739,3244515,411.2,402.6,406.7,408.85,269730,0,BANKNIFTY24NOV52400PE
1505,1,0,0,2,41604,1732537739,23564295,182.5,177.4,181.1,180.45,2235675,0,BANKNIFTY24NOV52500CE
1505,1,0,0,2,41606,1732537739,7217760,150.2,145.95,149.1,147.7,564570,0,BANKNIFTY24NOV52600CE
1505,1,0,0,2,41607,1732537739,903105,539.2,531.4,534.25,537,118815,0,BANKNIFTY24NOV52600PE
1505,1,0,0,2,41611,1732537739,7639335,121.95,118.75,120.85,120,695490,0,BANKNIFTY24NOV52700CE
1505,1,0,0,2,41612,1732537739,445980,611.45,603.35,608.35,611.45,65280,0,BANKNIFTY24NOV52700PE
1505,1,0,0,2,41627,1732537739,323655,690,681.7,682.4,690,54900,0,BANKNIFTY24NOV52800PE
1505,1,0,0,2,42948,1732537739,11803325,354,348.3,351.15,352.2,3728875,0,NIFTY24NOV24000CE
1505,1,0,0,2,42949,1732537739,41525625,47.8,46.4,46.9,47.1,7697150,0,NIFTY24NOV24000PE
1505,1,0,0,2,42953,1732537739,2246150,312.9,308.55,310.7,310.7,437650,0,NIFTY24NOV24050CE
1505,1,0,0,2,42954,1732537739,9401025,57.75,55.8,56.45,56.8,975650,0,NIFTY24NOV24050PE
1505,1,0,0,2,42955,1732537739,9748050,275.2,270,272,273.8,1633125,0,NIFTY24NOV24100CE
1505,1,0,0,2,42956,1732537739,22089225,69.35,67.25,68.3,68.3,2410000,0,NIFTY24NOV24100PE
1505,1,0,0,2,42961,1732537739,5382175,238.45,234.55,236.5,236.55,756100,0,NIFTY24NOV24150CE
1505,1,0,0,2,42962,1732537739,12087350,84.05,81.4,82.4,82.8,964475,0,
1505,1,0,0,2,42963,1732537739,34376150,205.05,201,203.6,203.65,4079000,0,NIFTY24NOV24200CE
1505,1,0,0,2,42964,1732537739,41169075,100.55,97.65,98.85,99,4274375,0,NIFTY24NOV24200PE
1505,1,0,0,2,42965,1732537739,30792400,175.45,171.5,173.85,173.6,2012250,0,NIFTY24NOV24250CE
1505,1,0,0,2,42966,1732537739,28528025,120.9,117.55,118.85,119.25,2186325,0,NIFTY24NOV24250PE
1505,1,0,0,2,42967,1732537739,89070000,147.9,144.5,146.65,146.4,8121225,0,NIFTY24NOV24300CE
1505,1,0,0,2,42968,1732537739,71289550,143.45,139.5,141.05,141.45,7274875,0,NIFTY24NOV24300PE
1505,1,0,0,2,42973,1732537739,34339525,123.3,120.5,122,122.2,2601650,0,NIFTY24NOV24350CE
1505,1,0,0,2,45607,1732537739,19056775,169.65,165.4,167.45,167.15,1543600,0,NIFTY24NOV24350PE
1505,1,0,0,2,45637,1732537739,44432675,101.8,99.1,100.55,100.35,4589850,0,NIFTY24NOV24400CE
1505,1,0,0,2,45638,1732537739,16031775,198.1,193.6,195.75,195.9,1821200,0,NIFTY24NOV24400PE
1505,1,0,0,2,45748,1732537739,19248850,82.85,80.5,82,81.6,1487800,0,NIFTY24NOV24450CE
1505,1,0,0,2,45749,1732537739,2523575,229.8,225.05,227.3,226.85,289825,0,NIFTY24NOV24450PE
1505,1,0,0,2,46181,1732537739,70501300,66.8,64.8,66.15,65.75,7931450,0,NIFTY24NOV24500CE
1505,1,0,0,2,46182,1732537739,9574500,263.1,258.5,260.95,261.1,2764050,0,NIFTY24NOV24500PE
1505,1,0,0,2,46185,1732537739,16356000,53.15,51.6,52.65,52.25,1378875,0,NIFTY24NOV24550CE
1505,1,0,0,2,46186,1732537739,707800,300.2,296.8,299.7,297.05,153500,0,NIFTY24NOV24550PE
1505,1,0,0,2,46473,1732537739,1243075,338.55,333.95,336.65,338.3,426925,0,NIFTY24NOV24600PE
1505,1,0,0,1,26000,1732537799,0,24287.35,24281.95,24287.35,24282.65,0,0,NIFTY 50
1505,1,0,0,1,26001,1732537799,0,52207.4,52188.95,52200.45,52192.7,0,0,NIFTY BANK
1505,1,0,0,2,41518,1732537799,2101875,637,628.75,637,630.05,842220,0,BANKNIFTY24NOV51700CE
1505,1,0,0,2,41523,1732537799,5337270,129.5,125.8,126.75,128.4,584670,0,BANKNIFTY24NOV51700PE
1505,1,0,0,2,41524,1732537799,3711690,560.1,551.85,559,557.15,381165,0,BANKNIFTY24NOV51800CE
1505,1,0,0,2,41528,1732537799,6562590,153.75,150,151.2,153.25,790725,0,BANKNIFTY24NOV51800PE
1505,1,0,0,2,41545,1732537799,6044835,491,482,488.85,487.85,397260,0,BANKNIFTY24NOV51900CE
1505,1,0,0,2,41547,1732537799,27015660,426.3,417.5,422.75,422,2271045,0,BANKNIFTY24NOV52000CE
1505,1,0,0,2,41548,1732537799,25049070,218.7,213.45,214.5,217.25,2850075,0,BANKNIFTY24NOV52000PE
